"","value","L1"
"6121","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨 너무멋지고 재밌어요 꼭 보셈 
			
			
			
				
				
				
				신고
			
			
			",613
"6122","
			
			
			
				스파이더맨: 홈커밍
			
			
			역시 마블은 대단한 것 같아요ㅠㅠ 
			
			
			
				
				
				
				신고
			
			
			",613
"6123","
			
			
			
				스파이더맨: 홈커밍
			
			
			샘스파와 어스파의 장점만 살살 
			
			
			
				
				
				
				신고
			
			
			",613
"6124","
			
			
			
				스파이더맨: 홈커밍
			
			
			정말 최고에요!! 아이언맨의 어른미는 진짜ㅠㅠ말로 표현 못할정도네요ㅠ 진짜 돈만된다면 2차는 물론 그 이상도 더 보고싶어요ㅠㅠㅠ 
			
			
			
				
				
				
				신고
			
			
			",613
"6125","
			
			
			
				스파이더맨: 홈커밍
			
			
			두번째 쿠키 꼭 봐야 함 상당히 중요한 내용 ㄷㄷㄷ 
			
			
			
				
				
				
				신고
			
			
			",613
"6126","
			
			
			
				스파이더맨: 홈커밍
			
			
			모든 것은 만족스러웠으나...  지천에 널린게 여배우인데 왜 저런 배우들을 주연으로 해놓았는지;  추녀가 이상형인 피터파커 
			
			
			
				
				
				
				신고
			
			
			",613
"6127","
			
			
			
				스파이더맨: 홈커밍
			
			
			만족합니다. 재밌얶어요. 스파이더맨 짱짱!! 
			
			
			
				
				
				
				신고
			
			
			",613
"6128","
			
			
			
				스파이더맨: 홈커밍
			
			
			액션이 다소 약한감은 있지만 유쾌발랄 사랑스런 스파이디의 탄생. 속편에 대한 기대가 더 크다. +캐런 목소리 완전 매력적. 쿠키가 두갠데 두번째 쿠키는 안보고 나오셔도 아무 문제 없습니다 ㅎㅎㅎ 
			
			
			
				
				
				
				신고
			
			
			",613
"6129","
			
			
			
				스파이더맨: 홈커밍
			
			
			미성년자 영화처럼 유치해서 별로였음 
			
			
			
				
				
				
				신고
			
			
			",613
"6130","
			
			
			
				스파이더맨: 홈커밍
			
			
			영화 잼 있게 봤어요. 울 아덜 야동 장면에서 빵 터졌어요. 영화 보심 알아요. ^^ 
			
			
			
				
				
				
				신고
			
			
			",613
"6131","
			
			
			
				스파이더맨: 홈커밍
			
			
			로다주는 역시 잘생겼다 
			
			
			
				
				
				
				신고
			
			
			",614
"6132","
			
			
			
				스파이더맨: 홈커밍
			
			
			갓갓! 잘 돌아왔다 스파이더맨!! 
			
			
			
				
				
				
				신고
			
			
			",614
"6133","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜 대존잼 시간이 너무빨리갔다 다음이 기대된다 
			
			
			
				
				
				
				신고
			
			
			",614
"6134","
			
			
			
				스파이더맨: 홈커밍
			
			
			솔직히 가오갤2는 좀 실망했는데,홈스파는 그걸 보상하듯 시간가는줄모르고 봤슴. 가오갤2와 홈스파의유머코드는 불편함과 자연스러움의 차이? 
			
			
			
				
				
				
				신고
			
			
			",614
"6135","
			
			
			
				스파이더맨: 홈커밍
			
			
			꿀잼 꼭 보세요 특히 2번째 쿠키영상 대박 
			
			
			
				
				
				
				신고
			
			
			",614
"6136","
			
			
			
				스파이더맨: 홈커밍
			
			
			역대 스파이더맨중 제일별로였다고하네요 
			
			
			
				
				
				
				신고
			
			
			",614
"6137","
			
			
			
				스파이더맨: 홈커밍
			
			
			저는 그냥 그렇게 봤어요 예전에 보던 스파이더맨 스케일하고 확연히 차이가 나내요 
			
			
			
				
				
				
				신고
			
			
			",614
"6138","
			
			
			
				스파이더맨: 홈커밍
			
			
			3D로 봐서 조금 어지러워서 아쉽지만 꿀잼 입니다 
			
			
			
				
				
				
				신고
			
			
			",614
"6139","
			
			
			
				스파이더맨: 홈커밍
			
			
			재미좋아영 마블답고 좋았슴 
			
			
			
				
				
				
				신고
			
			
			",614
"6140","
			
			
			
				스파이더맨: 홈커밍
			
			
			마블을 좋아할수 밖에 없는이유다 존잼 
			
			
			
				
				
				
				신고
			
			
			",614
"6141","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨만보자면 어메이징시리즈가 더 낫지만 어벤져스를 계산하고 본다면 충분히 재밌는영화 
			
			
			
				
				
				
				신고
			
			
			",615
"6142","
			
			
			
				스파이더맨: 홈커밍
			
			
			스토리 전개도 빠르고 재밌네요 
			
			
			
				
				
				
				신고
			
			
			",615
"6143","
			
			
			
				스파이더맨: 홈커밍
			
			
			너무너무 재미있다 역시 스파이더맨 
			
			
			
				
				
				
				신고
			
			
			",615
"6144","
			
			
			
				스파이더맨: 홈커밍
			
			
			잼있음 걍 재밌음 좋음로 
			
			
			
				
				
				
				신고
			
			
			",615
"6145","
			
			
			
				스파이더맨: 홈커밍
			
			
			역대 스파이더맨 시리즈 중 최고! 
			
			
			
				
				
				
				신고
			
			
			",615
"6146","
			
			
			
				스파이더맨: 홈커밍
			
			
			세계최강영화 짱입니다요 
			
			
			
				
				
				
				신고
			
			
			",615
"6147","
			
			
			
				스파이더맨: 홈커밍
			
			
			아직은 미숙하고 실수도 하지만 그 실수를 만회하고 열심히 노력하는 영웅이자 한 소년의 이야기를 볼 수 있어서 만족합니다p.s 맨 마지막 숙모의 대사가 찰지네요 
			
			
			
				
				
				
				신고
			
			
			",615
"6148","
			
			
			
				스파이더맨: 홈커밍
			
			
			슈퍼맨은 오직 한 여자 로이스 레인만 바라보고, 아이언맨도 일편단심 페퍼 포츠인데, 스파이더맨 너는 도대체 몇명이냐...! 
			
			
			
				
				
				
				신고
			
			
			",615
"6149","
			
			
			
				스파이더맨: 홈커밍
			
			
			유쾌함 속에 보여지는 현실의 씁쓸함...서민 고철상 마이클 키튼은  어쩌다 악당이 되었나.... 
			
			
			
				
				
				
				신고
			
			
			",615
"6150","
			
			
			
				스파이더맨: 홈커밍
			
			
			....,,,,.. 
			
			
			
				
				
				
				신고
			
			
			",615
"6151","
			
			
			
				스파이더맨: 홈커밍
			
			
			피터파크의 고군분투 어벤져스 입단기. 분명 좋은데 뭔가 겉돈다. 
			
			
			
				
				
				
				신고
			
			
			",616
"6152","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜 중간에 계속 웃었고 꿀잼이었습니다믿고보는 로다주랑 스파이더맨 앞으로도 기대됩니다ㅠㅜ♡ 
			
			
			
				
				
				
				신고
			
			
			",616
"6153","
			
			
			
				스파이더맨: 홈커밍
			
			
			좋요여. 여케릭터 섹시함 
			
			
			
				
				
				
				신고
			
			
			",616
"6154","
			
			
			
				스파이더맨: 홈커밍
			
			
			진쨔재미있음ㅠㅠ꼭 보세요 
			
			
			
				
				
				
				신고
			
			
			",616
"6155","
			
			
			
				스파이더맨: 홈커밍
			
			
			정말정말정말재미잇움 
			
			
			
				
				
				
				신고
			
			
			",616
"6156","
			
			
			
				스파이더맨: 홈커밍
			
			
			너무 재믺어요 강추!!!! 
			
			
			
				
				
				
				신고
			
			
			",616
"6157","
			
			
			
				스파이더맨: 홈커밍
			
			
			기대가 너무 컸나봐요 생각보다 재미는...그냥 쏘쏘에요 
			
			
			
				
				
				
				신고
			
			
			",616
"6158","
			
			
			
				스파이더맨: 홈커밍
			
			
			영화는 정말 재미있었는데 평촌 롯데시네마 마지막 밤에싸우는 장면 하나도 안보인다. 극장 돈받고 장사하는데 너무한거 아니냐? 
			
			
			
				
				
				
				신고
			
			
			",616
"6159","
			
			
			
				스파이더맨: 홈커밍
			
			
			너무 뻔하고 뻔한 전개 그리고 결말..잼다길래 봤는데 중간에 졸았음.. 
			
			
			
				
				
				
				신고
			
			
			",616
"6160","
			
			
			
				스파이더맨: 홈커밍
			
			
			10점줄게 스파이더맨 역 바꾸지말자 마블아 근데 왜 아이언맨이 더 좋아진건지는 의문 
			
			
			
				
				
				
				신고
			
			
			",616
"6161","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜 너무너무너무 재밌어요 
			
			
			
				
				
				
				신고
			
			
			",617
"6162","
			
			
			
				스파이더맨: 홈커밍
			
			
			쿠키영상 꿀잼 꼭 보세요 
			
			
			
				
				
				
				신고
			
			
			",617
"6163","
			
			
			
				스파이더맨: 홈커밍
			
			
			메세지를 찾아볼수 있는 대사나 갈등 그런게 엄청 많았는데 이걸 눈치 못챈 사람이 많은듯 
			
			
			
				
				
				
				신고
			
			
			",617
"6164","
			
			
			
				스파이더맨: 홈커밍
			
			
			초등부학생8명과함께관람했어요.소년영웅의모습을보고의리있는삶을사는교훈배움.우리소년들이여이땅에서스파이더맨과같은정의로운자되기를기도한다. 
			
			
			
				
				
				
				신고
			
			
			",617
"6165","
			
			
			
				스파이더맨: 홈커밍
			
			
			킬링타임용 그저 그랬음 
			
			
			
				
				
				
				신고
			
			
			",617
"6166","
			
			
			
				스파이더맨: 홈커밍
			
			
			사실 쿠키영상은 별거아니라는게 함정 
			
			
			
				
				
				
				신고
			
			
			",617
"6167","
			
			
			
				스파이더맨: 홈커밍
			
			
			넘나재밌는것!!!! 배우가바껴서 아쉽지만 ㅠ 역시 스파이더맨이네요!!! 마블짱 
			
			
			
				
				
				
				신고
			
			
			",617
"6168","
			
			
			
				스파이더맨: 홈커밍
			
			
			약하네... 음... 이제 시작이니깐... 
			
			
			
				
				
				
				신고
			
			
			",617
"6169","
			
			
			
				스파이더맨: 홈커밍
			
			
			오랜만에 정말 재미있는 영화를 봤네요 스파이더맨이 너무 약하게 나온건 아닌가 싶습니다 
			
			
			
				
				
				
				신고
			
			
			",617
"6170","
			
			
			
				스파이더맨: 홈커밍
			
			
			꿀잼!! 쿠키영상 꼭 보세여 
			
			
			
				
				
				
				신고
			
			
			",617
"6171","
			
			
			
				스파이더맨: 홈커밍
			
			
			기대이상... 아이언맨이 나와서 혹시나 했지만, 역시 스파이더맨이 주인공인 영화... MCU 합류 처음치고는 잘 나온 작품... 
			
			
			
				
				
				
				신고
			
			
			",618
"6172","
			
			
			
				스파이더맨: 홈커밍
			
			
			그럭저럭그냥저냥좋은타이밍에개봉한듯 
			
			
			
				
				
				
				신고
			
			
			",618
"6173","
			
			
			
				스파이더맨: 홈커밍
			
			
			오늘 엄청기대하고 보고 왔는데 너무 애들영화에 유치하다. 중반까지는 진짜 너무 지루한 내용이였고 마지막 화려한 액션을 기대했는데 악당이 너무 약하고 맥없이 끝나서 당황스러웠음 
			
			
			
				
				
				
				신고
			
			
			",618
"6174","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜 마블이 만들어서 그런지 핵꿀잼 
			
			
			
				
				
				
				신고
			
			
			",618
"6175","
			
			
			
				스파이더맨: 홈커밍
			
			
			왜 똥점수주냐 어메이징보다 백배 재밋다 그지들으 
			
			
			
				
				
				
				신고
			
			
			",618
"6176","
			
			
			
				스파이더맨: 홈커밍
			
			
			마블영화라 무난하게 재미있어요. 
			
			
			
				
				
				
				신고
			
			
			",618
"6177","
			
			
			
				스파이더맨: 홈커밍
			
			
			오리지널 스파이더맨 1,2,3를 잊지는 못하겠네요 
			
			
			
				
				
				
				신고
			
			
			",618
"6178","
			
			
			
				스파이더맨: 홈커밍
			
			
			평소 보고싶었던 영화이지만 사랑하는 여자친구랑 봐서 더 좋았습니다 
			
			
			
				
				
				
				신고
			
			
			",618
"6179","
			
			
			
				스파이더맨: 홈커밍
			
			
			아주 재미있게 잘봤습니다~^^ 
			
			
			
				
				
				
				신고
			
			
			",618
"6180","
			
			
			
				스파이더맨: 홈커밍
			
			
			아이와 함께 즐거운 시간^^ 
			
			
			
				
				
				
				신고
			
			
			",618
"6181","
			
			
			
				스파이더맨: 홈커밍
			
			
			잘 모르겠다.. 어벤져스랑 관계가 생겨서 더 재밌게느껴지기도하였다.  그러나 오리지널스파이더맨은 잊을수없다ㅠㅡㅠ 
			
			
			
				
				
				
				신고
			
			
			",619
"6182","
			
			
			
				스파이더맨: 홈커밍
			
			
			볼만함 마지막 쿠키영상 꼭보세요!! 
			
			
			
				
				
				
				신고
			
			
			",619
"6183","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밌었음 10자 채우래서 씀 
			
			
			
				
				
				
				신고
			
			
			",619
"6184","
			
			
			
				스파이더맨: 홈커밍
			
			
			대체 역대급이라는 사람들은 이해가 안갑니다. 스파이더맨 시리즈중 제일 폭망인듯. 스토리 최하. 액션 최하. 아 진짜 평점 알바작업에 낚여서 폭망. 영화를 보다 세번이나 졸았다는.. 스파이더맨이 마블로 넘어갔을때 알아봤어야 했는데 에효.. 
			
			
			
				
				
				
				신고
			
			
			",619
"6185","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜 너무 재밋다 스파이더맨은 너무 귀엽고 아이언맨 너무 멋있음 
			
			
			
				
				
				
				신고
			
			
			",619
"6186","
			
			
			
				스파이더맨: 홈커밍
			
			
			쿠키영상을 보면 낚시바늘에 걸린 붕어의 마음을 정확하게 이해하게 될 것 ...영화는 재밌음 
			
			
			
				
				
				
				신고
			
			
			",619
"6187","
			
			
			
				스파이더맨: 홈커밍
			
			
			재미지네 히히 하아!!! 
			
			
			
				
				
				
				신고
			
			
			",619
"6188","
			
			
			
				스파이더맨: 홈커밍
			
			
			나 오늘 빨강색 스판 내복 질렀다. 
			
			
			
				
				
				
				신고
			
			
			",619
"6189","
			
			
			
				스파이더맨: 홈커밍
			
			
			기대보단 못한영화..마블치고 좀 아쉬움.. 
			
			
			
				
				
				
				신고
			
			
			",619
"6190","
			
			
			
				스파이더맨: 홈커밍
			
			
			처음엔 조금은 지루해요 그런데 뒤로갈수록 재밋어요 
			
			
			
				
				
				
				신고
			
			
			",619
"6191","
			
			
			
				스파이더맨: 홈커밍
			
			
			꿀잼꿀잼  역시 마블케릭터는 마블에서 만들어야지! 
			
			
			
				
				
				
				신고
			
			
			",620
"6192","
			
			
			
				스파이더맨: 홈커밍
			
			
			사랑해요 넘재밌고배우도귀엽고좋고,아쉬운점이있다면예고편에엑기스가너무많이나와서스토리가뻔하다는점? 그것빼고는완벽 
			
			
			
				
				
				
				신고
			
			
			",620
"6193","
			
			
			
				스파이더맨: 홈커밍
			
			
			쿠키보려고 기다리지 마세요. 개후회함... 솔직히 계속 졸아서 영화는 잘 기억이 안나요. 쉽게 얘기하면 재미없습니다. 5점이면 적당해용. 
			
			
			
				
				
				
				신고
			
			
			",620
"6194","
			
			
			
				스파이더맨: 홈커밍
			
			
			볼만함,쿠킹영상은 별로임 
			
			
			
				
				
				
				신고
			
			
			",620
"6195","
			
			
			
				스파이더맨: 홈커밍
			
			
			아이언스파이더맨이었어 ㅋㅋㅋ 
			
			
			
				
				
				
				신고
			
			
			",620
"6196","
			
			
			
				스파이더맨: 홈커밍
			
			
			아 영화가 99퍼까지 잘나가다 마지막1퍼때 약간짜증ㅋㅋ 
			
			
			
				
				
				
				신고
			
			
			",620
"6197","
			
			
			
				스파이더맨: 홈커밍
			
			
			인간적인 영웅의 모습을 잘 그려낸 영화 
			
			
			
				
				
				
				신고
			
			
			",620
"6198","
			
			
			
				스파이더맨: 홈커밍
			
			
			마블 처음인데 푹 빠졌어요.... 
			
			
			
				
				
				
				신고
			
			
			",620
"6199","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밌네요ㅋ 아이언맨이랑 같이 나와서 더 좋았어요 
			
			
			
				
				
				
				신고
			
			
			",620
"6200","
			
			
			
				스파이더맨: 홈커밍
			
			
			마지막 쿠키는 없는거나 마찬가지에요그냥 하나만 보고 빠르게 나오세요교육 영상 찍던 캡틴이 인내는 헛짖이 되기도 한다는 말하고 끝나요  진짜 이게 끝이에요 다 낚시니까 괜히 시간버리지 마요 
			
			
			
				
				
				
				신고
			
			
			",620
"6201","
			
			
			
				스파이더맨: 홈커밍
			
			
			마지막 2번째 쿠키영상은 진심 역대급! 
			
			
			
				
				
				
				신고
			
			
			",621
"6202","
			
			
			
				스파이더맨: 홈커밍
			
			
			괜찮습니다 잘봤습니다 
			
			
			
				
				
				
				신고
			
			
			",621
"6203","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밌었다. 다만 스파이더맨 특유의 그 탄생배경 없다는게 조금 많이 실망스러울뿐... 
			
			
			
				
				
				
				신고
			
			
			",621
"6204","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜진짜재밌어요 또보고싶을정도에요 
			
			
			
				
				
				
				신고
			
			
			",621
"6205","
			
			
			
				스파이더맨: 홈커밍
			
			
			가장으로서의 에이드리언 툼즈에 대해서 조금 더 자세하게 묘사해줬으면 더 좋지 않았을까.... 메인 빌런 '벌쳐'의 위압감이나 마이클 키튼의 열연에 비해서는 에이드리언 툼즈가 범죄자가 되는 계기가 살짝 설득력이 떨어진 감이 있었음. 
			
			
			
				
				
				
				신고
			
			
			",621
"6206","
			
			
			
				스파이더맨: 홈커밍
			
			
			마블 덕후라면 꼭 봐야하는 영화!!!! 존잼 ㅎㅎ 
			
			
			
				
				
				
				신고
			
			
			",621
"6207","
			
			
			
				스파이더맨: 홈커밍
			
			
			별로입니다. 이건 아닌데 ㅠㅠ 
			
			
			
				
				
				
				신고
			
			
			",621
"6208","
			
			
			
				스파이더맨: 홈커밍
			
			
			흥미진진하고 재밌어요! 쿠키 영상도 재밌네요 ㅎㅎ 
			
			
			
				
				
				
				신고
			
			
			",621
"6209","
			
			
			
				스파이더맨: 홈커밍
			
			
			걍 노잼인듯 액션 히어로물이아니라 하이틴 영화가틈 ㅋ 영화값이 아까웠음 주인공은 잘생기고 연기잘해서 2점 준다 
			
			
			
				
				
				
				신고
			
			
			",621
"6210","
			
			
			
				스파이더맨: 홈커밍
			
			
			거미줄 쏘는 아이언맨,,, 
			
			
			
				
				
				
				신고
			
			
			",621
"6211","
			
			
			
				스파이더맨: 홈커밍
			
			
			솔직히 말하면 재미없어요ㅠ영화 다 보고 나오면 기억에 남는 장면이,,없는것같아요 아쉽습니다,,주연은 잘생겼네요 
			
			
			
				
				
				
				신고
			
			
			",622
"6212","
			
			
			
				스파이더맨: 홈커밍
			
			
			지루하고 액션신도 진부하고 쫒끼다가 쫒아다니길 일수 비슷비슷한 장면들만 2시간 내내임 그리고 여주는 왜 흑인임? 몰입이 안됨 
			
			
			
				
				
				
				신고
			
			
			",622
"6213","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨 너 너무 완벽한 거 아냐? 진짜 재밌었음. 근데 캡틴 마지막에 우리 마음을 정확하게 꿰뚫었다.ㅋㅋㅋㅋ 
			
			
			
				
				
				
				신고
			
			
			",622
"6214","
			
			
			
				스파이더맨: 홈커밍
			
			
			전체적으로 잼있었다. 
			
			
			
				
				
				
				신고
			
			
			",622
"6215","
			
			
			
				스파이더맨: 홈커밍
			
			
			홈커밍 스파이더맨과 데드풀이 만나면 대박일듯!! 
			
			
			
				
				
				
				신고
			
			
			",622
"6216","
			
			
			
				스파이더맨: 홈커밍
			
			
			마블영화는 보면볼수록 현실에도 있을거같은 느낌이야.. 스파이더맨영환데 아이언맨 나올때가 더 좋음 ㅋㅋㅋㅋ 
			
			
			
				
				
				
				신고
			
			
			",622
"6217","
			
			
			
				스파이더맨: 홈커밍
			
			
			기대했던거보다ㅂㄹ.... 
			
			
			
				
				
				
				신고
			
			
			",622
"6218","
			
			
			
				스파이더맨: 홈커밍
			
			
			수트 없으면 고자나 다를 바 없는 스파이더맨으로 만들어 버리다니... 
			
			
			
				
				
				
				신고
			
			
			",622
"6219","
			
			
			
				스파이더맨: 홈커밍
			
			
			역시 마블!잼있었음  근데 쿠키영상은....안봐도될듯 
			
			
			
				
				
				
				신고
			
			
			",622
"6220","
			
			
			
				스파이더맨: 홈커밍
			
			
			좋았어요885. 굳쟙 
			
			
			
				
				
				
				신고
			
			
			",622
"6221","
			
			
			
				스파이더맨: 홈커밍
			
			
			볼만해여  좀아쉽기도하고 
			
			
			
				
				
				
				신고
			
			
			",623
"6222","
			
			
			
				스파이더맨: 홈커밍
			
			
			핵잼굿굿굿재미있어요 
			
			
			
				
				
				
				신고
			
			
			",623
"6223","
			
			
			
				스파이더맨: 홈커밍
			
			
			철없는초반부부터철들어가는성장과정을지루하지않게풀어감 
			
			
			
				
				
				
				신고
			
			
			",623
"6224","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨이 10대라서 산만하고 장난이 많다는게 이해가 안감저도 10대인데 목숨이 걸린 상황에도 개드립친다는게...드립이 나올 정도로 여유가 있다는건 악당들을 쉽게 처리 할 수 있다는건데 또 그것도 아니고...또 그것도 아니고 다 이해하는데 
			
			
			
				
				
				
				신고
			
			
			",623
"6225","
			
			
			
				스파이더맨: 홈커밍
			
			
			기대하고 봤는데 지루해서 졸았다. 토니스타크나올때만 잠깐잠깐씩 재밌고 액션마저 지루하면 어쩌자는거지ㅜ 트랜스포머에 이어 기대작이었는데 둘다 실망스럽다ㅜ 
			
			
			
				
				
				
				신고
			
			
			",623
"6226","
			
			
			
				스파이더맨: 홈커밍
			
			
			ㅎㅎㅎㅎ 트포 해적 리얼이랑 비비지 마세요 크레딧 이후에 쿠키영상 이후 다음 크레딧 지나면 쿠키영상 또 있습니다 마블시리즈 팬이시면 두번째 쿠키영상 보시는걸 추천드려요 
			
			
			
				
				
				
				신고
			
			
			",623
"6227","
			
			
			
				스파이더맨: 홈커밍
			
			
			매일봤던스파이더맨~유유 
			
			
			
				
				
				
				신고
			
			
			",623
"6228","
			
			
			
				스파이더맨: 홈커밍
			
			
			토니스타크의 유치한 얼굴과 대사만 없었어도! 
			
			
			
				
				
				
				신고
			
			
			",623
"6229","
			
			
			
				스파이더맨: 홈커밍
			
			
			굿  스파이디..다음편을 기대합니다. 
			
			
			
				
				
				
				신고
			
			
			",623
"6230","
			
			
			
				스파이더맨: 홈커밍
			
			
			너무너무 재밋게봣어요! 
			
			
			
				
				
				
				신고
			
			
			",623
"6231","
			
			
			
				스파이더맨: 홈커밍
			
			
			토비 맥콰이어의 스파이더맨과는 또 다른 재미가 있는 스파이더맨 시리즈! 
			
			
			
				
				
				
				신고
			
			
			",624
"6232","
			
			
			
				스파이더맨: 홈커밍
			
			
			쿠키영상 하나 못봄 젠장 
			
			
			
				
				
				
				신고
			
			
			",624
"6233","
			
			
			
				스파이더맨: 홈커밍
			
			
			진짜 재밌음 레알와오아오아오아아아아 
			
			
			
				
				
				
				신고
			
			
			",624
"6234","
			
			
			
				스파이더맨: 홈커밍
			
			
			최고다 스파이더맨! 재미있어요 
			
			
			
				
				
				
				신고
			
			
			",624
"6235","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨 역대 영화중 가장 재미없네 ;; 
			
			
			
				
				
				
				신고
			
			
			",624
"6236","
			
			
			
				스파이더맨: 홈커밍
			
			
			갸꿀잼!@!&!&!@?!'ㅏㅗㅜ 
			
			
			
				
				
				
				신고
			
			
			",624
"6237","
			
			
			
				스파이더맨: 홈커밍
			
			
			엔딩 크레딧 끝나고 나오는 쿠키영상은 꼭보세요인생 교훈을 줍니다 꼭봐야해요 
			
			
			
				
				
				
				신고
			
			
			",624
"6238","
			
			
			
				스파이더맨: 홈커밍
			
			
			장난아님. 꼭 극장에서 보시길 
			
			
			
				
				
				
				신고
			
			
			",624
"6239","
			
			
			
				스파이더맨: 홈커밍
			
			
			캐릭터의 성격이 좋음. 다크나이트처럼 심각한 고민도 좋지만 이런 히어로 영화도 좋지. 
			
			
			
				
				
				
				신고
			
			
			",624
"6240","
			
			
			
				스파이더맨: 홈커밍
			
			
			주인공이 좀 가벼운거 같아요~~ 
			
			
			
				
				
				
				신고
			
			
			",624
"6241","
			
			
			
				스파이더맨: 홈커밍
			
			
			재미없다 트랜스포머가 잼있다 평점 1점 주는 사람들은 뭐임?이영화 재미없다고 하면 요즘개봉하는 영화 그냥 쓰레기영화들 아님? 
			
			
			
				
				
				
				신고
			
			
			",625
"6242","
			
			
			
				스파이더맨: 홈커밍
			
			
			스파이더맨이 아니라 아이언맨이 주인공처럼 보이는 영화입니다. 기대를 많이하고봐서 그런지 생각보다 별로였습니다. 
			
			
			
				
				
				
				신고
			
			
			",625
"6243","
			
			
			
				스파이더맨: 홈커밍
			
			
			영화 끝나자마자 또 보고 싶다는 생각 들 정도로 재밌게 봤다. 영화 속에 재밌는 요소가 한 두개가 아니고, 마블덕후라서 그런지 몰라도 보는 내내 너무 행복할 정도로 재밌게 봤음. 근데 쿠키영상 2개인지도 모르고 하나만 보고 옴... 고로 또 보러가야지 
			
			
			
				
				
				
				신고
			
			
			",625
"6244","
			
			
			
				스파이더맨: 홈커밍
			
			
			쏘쏘10자10자10자 
			
			
			
				
				
				
				신고
			
			
			",625
"6245","
			
			
			
				스파이더맨: 홈커밍
			
			
			기존 스파이더맨 보다 좀 역동적인면이 떨아진다 그나마 아이언맨이 등장하여 커버는 해주지만 상대 악당인 벌쳐도 영 시원치않고 별루임. 
			
			
			
				
				
				
				신고
			
			
			",625
"6246","
			
			
			
				스파이더맨: 홈커밍
			
			
			잘만든 청소년 성장 무비 
			
			
			
				
				
				
				신고
			
			
			",625
"6247","
			
			
			
				스파이더맨: 홈커밍
			
			
			톰홀랜드 너무귀여워요!!!푹빠짐 ㅠ 
			
			
			
				
				
				
				신고
			
			
			",625
"6248","
			
			
			
				스파이더맨: 홈커밍
			
			
			재미있게 잘봤습니다~~ 
			
			
			
				
				
				
				신고
			
			
			",625
"6249","
			
			
			
				스파이더맨: 홈커밍
			
			
			그냥 생각없이 스파이더맨 시리즈로 볼만함ㅋㅋ 
			
			
			
				
				
				
				신고
			
			
			",625
"6250","
			
			
			
				스파이더맨: 홈커밍
			
			
			이것도 영화냐 트랜스포머 보다 훨씬 더 최악이다뭐 하나 1점 넘길수가 없음 하나 하나 다 따져도 1점 ... 
			
			
			
				
				
				
				신고
			
			
			",625
"6251","
			
			
			
				스파이더맨: 홈커밍
			
			
			아이언맨 스파이더맨 조화는 신선하다만 줄거리는 별로 넘길고 지루하다가 가끔 재밌는정도? 
			
			
			
				
				
				
				신고
			
			
			",626
"6252","
			
			
			
				스파이더맨: 홈커밍
			
			
			재밋다194656834 
			
			
			
				
				
				
				신고
			
			
			",626
"6253","
			
			
			
				스파이더맨: 홈커밍
			
			
			마블이라서 그런지 훨씬 재밌음 
			
			
			
				
				
				
				신고
			
			
			",626
"6254","
			
			
			
				스파이더맨: 홈커밍
			
			
			굿둣줏숫뭇줒솟잦굿짱 
			
			
			
				
				
				
				신고
			
			
			",626
"6255","
			
			
			
				스파이더맨: 홈커밍
			
			
			와 두번째쿠키영상이 진짜배기네요 조금 기다리더라도 꼭보세여 
			
			
			
				
				
				
				신고
			
			
			",626
"6256","
			
			
			
				스파이더맨: 홈커밍
			
			
			아이언맨 봐서 행복했다 
			
			
			
				
				
				
				신고
			
			
			",626
"6257","
			
			
			
				스파이더맨: 홈커밍
			
			
			음...이건쫌아니자나나나 
			
			
			
				
				
				
				신고
			
			
			",626
"6258","
			
			
			
				스파이더맨: 홈커밍
			
			
			토비맥과이어랑 견줄만큼 좋았음. MJ의 등장이 반가웠고 리즈역 배우 떠나가서 아쉽고 기네스펠트로는 여전히 아름다웠다 
			
			
			
				
				
				
				신고
			
			
			",626
"6259","
			
			
			
				스파이더맨: 홈커밍
			
			
			최악의 유치한 하이틴 드라마! 
			
			
			
				
				
				
				신고
			
			
			",626
"6260","
			
			
			
				스파이더맨: 홈커밍
			
			
			마블  돈좀 벌었다고 알바들 엄청푸는구나 ㅋㅋㅋ 이영화진짜 형편없습니다.... 제가 정말 돈을 떠나서  소중한분들이랑 시간낭비하지 말았으면 하는마음에 평점남깁니다. 유치하고 핵노잼입니다.. 제발 낚이지마세요 아이언맨나온다고...!! 
			
			
			
				
				
				
				신고
			
			
			",626
"6261","
			
			
			
				스파이더맨: 홈커밍
			
			
			역시 마블은 마블이다. 
			
			
			
				
				
				
				신고
			
			
			",627
"6262","
			
			
			
				스파이더맨: 홈커밍
			
			
			소니에서 마블로 이사한 스파이터맨 집들이는 성공적 
			
			
			
				
				
				
				신고
			
			
			",627
